headroom_bytes	size	fuzzy_pct	function	unit	source_path	pp_value
56.0	56	0.0	fn_80167E98	main/game/gs_dvd_candidate_80167E64	src/game/gs_dvd_candidate_80167E64.c	0.00224
56.0	56	0.0	fn_80167DD8	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00224
56.0	56	0.0	fn_80167BB0	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00224
56.0	56	0.0	_partFindIndexCB__FP9_HSD_JObjPPvi	main/game/gs_part	src/game/gs_part.c	0.00224
55.7	328	83.02	fn_800164D0	main/game/gs_pokemon_summary	src/game/gs_pokemon_summary.c	0.00223
55.7	156	64.31	SIEnablePolling	main/dolphin/si/SI_range_800CF764	src/dolphin/si/SI_range_800CF764.c	0.00223
55.6	136	59.12	fn_800F80B0	main/game/input/input	src/game/input/input.c	0.00223
55.2	252	78.1	HSD_LObjLoadDesc	main/hsd/hsd_lobj	src/hsd/hsd_lobj.c	0.00221
55.2	76	27.37	__save_fpr	main/dolphin/sdk_range_800C470C	src/dolphin/sdk_range_800C470C.c	0.00221
55.2	76	27.37	PSMTXTransApply	main/dolphin/sdk_range_800A2D38	src/dolphin/sdk_range_800A2D38.c	0.00221
55.0	428	87.15	GSgfxDLEnd	main/game/gs_gfx_dl	src/game/gs_gfx_dl.c	0.0022
54.3	464	88.3	HSD_AObjInterpretAnim	main/hsd/hsd_aobj_candidate_801C028C	src/hsd/hsd_aobj_candidate_801C028C.c	0.00218
54.2	308	82.4	fn_800D29A0	main/game/gs_render_util_candidate_800D27FC	src/game/gs_render_util_candidate_800D27FC.c	0.00217
53.6	116	53.79	GSmsgIsCheck	main/game/gs_msg	src/game/gs_msg.c	0.00215
53.4	544	90.18	_fightFloorCreateFightOutPokemonPtrAry__FP11FIGHT_FLOORPP15FightOutPokemonbUcP15FightOutPokemon	main/game/fight_floor_candidate_801F61EC	src/game/fight_floor_candidate_801F61EC.c	0.00214
53.4	264	79.76	figthOutPokemonGetSoubiItemBuff	main/game/fight_out_pokemon	src/game/fight_out_pokemon.c	0.00214
53.0	256	79.28	fn_800BCCDC	main/dolphin/sdk_candidate_800BC8F8	src/dolphin/sdk_candidate_800BC8F8.c	0.00212
52.8	1552	96.6	fn_800792D8	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.00212
52.8	72	26.67	fn_801D139C	main/game/mail_candidate_801D1338	src/game/mail_candidate_801D1338.c	0.00212
52.3	816	93.59	fn_800246FC	main/game/gs_title_candidate_800246FC	src/game/gs_title_candidate_800246FC.c	0.0021
52.2	372	85.97	fightFloorIsGcHeroWin	main/game/fight_floor_candidate_801F1B14	src/game/fight_floor_candidate_801F1B14.c	0.00209
52.1	760	93.15	_dbgMenuGetItemNo__FP14tagWINDOW_WORKl	main/game/dbgMenu_candidate_801337E4	src/game/dbgMenu_candidate_801337E4.c	0.00209
52.0	92	43.48	__cvt_fp2unsigned	main/crt/global_destructor_chain_candidate_800C46B0	src/crt/global_destructor_chain_candidate_800C46B0.c	0.00208
52.0	52	0.0	fn_80167E64	main/game/gs_dvd_candidate_80167E64	src/game/gs_dvd_candidate_80167E64.c	0.00208
52.0	52	0.0	HSD_GetNbBits	main/hsd/hsd_util	src/hsd/hsd_util.c	0.00208
51.6	272	81.01	fightTrainerCheckDoFight	main/game/fight_trainer_range_801FA524	src/game/fight_trainer_range_801FA524.c	0.00207
51.4	740	93.05	_fightMenuFightTrainerGcHeroOpenMenuSubWaza__FP13FIGHT_TRAINERP15FightOutPokemonUs	main/game/fight_menu	src/game/fight_menu.c	0.00206
51.4	316	83.73	fightOutPokemonCreate	main/game/fight_out_pokemon	src/game/fight_out_pokemon.c	0.00206
51.2	192	73.33	fn_800AA73C	main/dolphin/pad/PAD	src/dolphin/pad/PAD.c	0.00205
51.1	1296	96.06	fn_80078D5C	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.00205
51.1	552	90.74	menuPokemonOpenSub	main/game/menuPokemon	src/game/menuPokemon.c	0.00205
51.0	208	75.48	fn_8002C014	main/game/menuShop	src/game/menuShop.c	0.00204
50.8	524	90.31	fn_80023B9C	main/game/gs_title_candidate_800232F0	src/game/gs_title_candidate_800232F0.c	0.00204
50.6	316	83.99	GSmaterialDisableExtension	main/game/gs_material_candidate_800DF248	src/game/gs_material_candidate_800DF248.c	0.00203
50.1	260	80.74	fightOutPokemonGetSoubiItemSoubiDataId	main/game/fight_out_pokemon	src/game/fight_out_pokemon.c	0.00201
50.0	60	16.6	PSVECCrossProduct	main/dolphin/sdk_candidate_800A3A78	src/dolphin/sdk_candidate_800A3A78.c	0.002
49.8	588	91.53	fightTrainerEnemyPokemonRegistAry	main/game/fight_trainer	src/game/fight_trainer.c	0.002
49.8	148	66.35	fn_800FBE7C	main/game/gs_msg	src/game/gs_msg.c	0.002
49.6	216	77.06	fn_801E5470	main/dolphin/thp/THP_range_801E1B54	src/dolphin/thp/THP_range_801E1B54.c	0.00199
49.6	212	76.62	fn_801E4E1C	main/dolphin/thp/THP_range_801E1B54	src/dolphin/thp/THP_range_801E1B54.c	0.00199
49.0	452	89.16	fn_800D1B3C	main/game/gs_render_util	src/game/gs_render_util.c	0.00196
48.8	1764	97.23	CObjForeachAnim	main/hsd/hsd_aobj_candidate_801C028C	src/hsd/hsd_aobj_candidate_801C028C.c	0.00196
48.8	68	28.24	fn_801D142C	main/game/mail_candidate_801D142C	src/game/mail_candidate_801D142C.c	0.00196
48.4	260	81.38	fn_800AAE34	main/dolphin/pad/PAD	src/dolphin/pad/PAD.c	0.00194
48.0	84	42.86	PSMTXMultVecSR	main/dolphin/sdk_range_800A37CC	src/dolphin/sdk_range_800A37CC.c	0.00192
48.0	84	42.86	PSMTXMultVec	main/dolphin/sdk_range_800A37CC	src/dolphin/sdk_range_800A37CC.c	0.00192
48.0	48	0.0	strchr	main/crt/string_range_800CA78C		0.00192
48.0	48	0.0	fn_8016821C	main/game/gs_dvd_candidate_80167FA8	src/game/gs_dvd_candidate_80167FA8.c	0.00192
48.0	48	0.0	fn_80167EF8	main/game/gs_dvd_candidate_80167E64	src/game/gs_dvd_candidate_80167E64.c	0.00192
48.0	48	0.0	fn_80167A6C	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00192
48.0	48	0.0	_gsdvdError_MsgOpen	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00192
48.0	48	0.0	__OSReschedule	main/dolphin/os/OSThread		0.00192
48.0	48	0.0	OSSwitchFiber	main/dolphin/os/OSContext		0.00192
47.9	68	29.53	AlarmHandler_800A63C8	main/dolphin/dvd/DVD_range_800A63C8	src/dolphin/dvd/DVD_range_800A63C8.c	0.00192
47.1	208	77.37	DVDReadAbsAsyncForBS	main/dolphin/dvd/DVD_range_800A6684	src/dolphin/dvd/DVD_range_800A6684.c	0.00189
47.0	332	85.84	fn_80203198	main/game/fight_out_pokemon_candidate_80202810	src/game/fight_out_pokemon_candidate_80202810.c	0.00188
47.0	220	78.65	DVDReadAbsAsyncPrio	main/dolphin/dvd/DVD_range_800A6684	src/dolphin/dvd/DVD_range_800A6684.c	0.00188
46.8	1572	97.02	menuDaemon	main/game/menu_candidate_80102014	src/game/menu_candidate_80102014.c	0.00188
46.4	768	93.96	fn_80023E60	main/game/gs_title_candidate_80023E60	src/game/gs_title_candidate_80023E60.c	0.00186
46.1	164	71.9	GBAInit	main/game/gba/GBA	src/game/gba/GBA.c	0.00185
45.6	564	91.91	fn_80029CC0	main/game/menuShop	src/game/menuShop.c	0.00183
45.6	104	56.19	threadExecute	main/game/gs_thread	src/game/gs_thread.c	0.00183
45.2	1532	97.05	fn_8022D6BC	main/game/fight_range_8022D6BC	src/game/fight_range_8022D6BC.c	0.00181
44.8	188	76.17	fightFloorGetFightOutPokemonPtrRandom	main/game/fight_floor_candidate_801F2350	src/game/fight_floor_candidate_801F2350.c	0.0018
44.6	440	89.87	fn_800D1D00	main/game/gs_render_util	src/game/gs_render_util.c	0.00179
44.6	100	55.36	_threadSwitch	main/game/gs_thread	src/game/gs_thread.c	0.00179
44.2	116	61.93	__GBATransfer	main/game/gba/GBAXfer	src/game/gba/GBAXfer.c	0.00177
44.0	44	0.0	memchr	main/crt/mem_range_800C811C		0.00176
44.0	44	0.0	_toolentryAlloc__FUl	main/game/gs_mem	src/game/gs_mem.c	0.00176
44.0	44	0.0	__memrchr	main/crt/mem_range_800C811C		0.00176
44.0	44	0.0	DVDLowWaitCoverClose	main/dolphin/dvd/DVDLow		0.00176
43.8	240	81.75	TRKReadBuffer_ui32	main/trk/TRKNub_candidate_800BE844	src/trk/TRKNub_candidate_800BE844.c	0.00176
43.6	2020	97.84	fn_802317E4	main/game/fight_range_80230568	src/game/fight_range_80230568.c	0.00175
43.6	228	80.89	fn_80014C38	main/game/gs_event_exec_candidate_800141BC	src/game/gs_event_exec_candidate_800141BC.c	0.00175
43.6	172	74.67	DVDGetDriveStatus	main/dolphin/dvd/DVD_range_800A7728	src/dolphin/dvd/DVD_range_800A7728.c	0.00175
42.9	272	84.24	fn_80138BBC	main/game/effect/effect_visual_candidate_80138BBC	src/game/effect/effect_visual_candidate_80138BBC.c	0.00172
42.5	224	81.02	fn_80038170	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.0017
42.4	144	70.56	GBAReset	main/game/gba/GBA	src/game/gba/GBA.c	0.0017
42.4	144	70.56	GBAGetStatus	main/game/gba/GBA	src/game/gba/GBA.c	0.0017
42.2	164	74.27	fn_800F7274	main/game/gs_thread_candidate_800F0424	src/game/gs_thread_candidate_800F0424.c	0.00169
42.0	504	91.67	fn_80029AC8	main/game/menuShop	src/game/menuShop.c	0.00168
41.8	188	77.77	GSmsgGetLength	main/game/gs_msg	src/game/gs_msg.c	0.00168
41.6	164	74.63	scriptGetDarkPokemonNum	main/game/field_range_801CAF0C	src/game/field_range_801CAF0C.c	0.00167
41.4	80	48.25	GXLoadPosMtxImm	main/dolphin/sdk_candidate_800BD454	src/dolphin/sdk_candidate_800BD454.c	0.00166
40.6	428	90.52	fn_800D258C	main/game/gs_render_util_candidate_800D258C	src/game/gs_render_util_candidate_800D258C.c	0.00163
40.4	448	90.98	fn_80119BD0	main/game/field_candidate_80119BD0	src/game/field_candidate_80119BD0.c	0.00162
40.4	412	90.2	fn_800DC6D8	main/game/gs_light_candidate_800DC560	src/game/gs_light_candidate_800DC560.c	0.00162
40.2	112	64.11	windowDrawSprite	main/game/window_candidate_801040F0	src/game/window_candidate_801040F0.c	0.00161
40.0	40	0.0	fn_80167ED0	main/game/gs_dvd_candidate_80167E64	src/game/gs_dvd_candidate_80167E64.c	0.0016
40.0	40	0.0	_sndInitStack	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.0016
39.6	92	56.96	OSSetCurrentContext	main/dolphin/os/OSContext_range_8009B914	src/dolphin/os/OSContext_range_8009B914.c	0.00159
39.5	476	91.7	pokemonToMenuPokemonStatusSubBar	main/game/pokemon_range_8011FCA4	src/game/pokemon_range_8011FCA4.c	0.00158
39.5	80	50.65	gbaCommandSetKeyState	main/game/gba/gba_misc_candidate_8008ABE4	src/game/gba/gba_misc_candidate_8008ABE4.c	0.00158
39.2	392	90.0	fn_80016348	main/game/gs_pokemon_summary	src/game/gs_pokemon_summary.c	0.00157
39.2	308	87.26	fightFloorSortFightOutPokemonPtrArySub	main/game/fight_floor_candidate_801F3BB4	src/game/fight_floor_candidate_801F3BB4.c	0.00157
39.0	480	91.88	fn_80032ED8	main/game/gs_npc_event_candidate_8003037C	src/game/gs_npc_event_candidate_8003037C.c	0.00156
39.0	160	75.65	fn_800F6AB4	main/game/gs_thread_candidate_800F0424	src/game/gs_thread_candidate_800F0424.c	0.00156
39.0	140	72.14	dataGetMacro	main/musyx/runtime/synthdata_candidate_8015211C	src/musyx/runtime/synthdata_candidate_8015211C.c	0.00156
38.8	644	93.97	fn_80211B94	main/game/fight_range_80211A00	src/game/fight_range_80211A00.c	0.00156
38.4	400	90.41	fightTrainerSelectIrekaeFightPokemon	main/game/fight_trainer_range_801F9130	src/game/fight_trainer_range_801F9130.c	0.00154
38.3	224	82.89	fn_8006E258	main/game/menu/menu_middle_range_8006B9B8	src/game/menu/menu_middle_range_8006B9B8.c	0.00154
38.2	196	80.49	GSmsgSetFontInfo	main/game/gs_msg	src/game/gs_msg.c	0.00153
38.2	116	67.07	fn_8017F6B4	main/game/gs_range_8017F2C4	src/game/gs_range_8017F2C4.c	0.00153
38.1	88	56.73	__AICallbackStackSwitch	main/dolphin/sdk_range_800AC6D4	src/dolphin/sdk_range_800AC6D4.c	0.00153
38.0	184	79.35	__sys_free	main/dolphin/sdk_range_800C470C	src/dolphin/sdk_range_800C470C.c	0.00152
37.6	140	73.14	scriptGetPokemonNum	main/game/field_range_801CAF0C	src/game/field_range_801CAF0C.c	0.00151
37.2	176	78.86	fn_80020EA4	main/game/gs_title_candidate_80020EA4	src/game/gs_title_candidate_80020EA4.c	0.00149
37.0	256	85.55	toolentryTaisenSetEtnryPokemonOrder	main/game/toolentry_candidate_8025D644	src/game/toolentry_candidate_8025D644.c	0.00148
36.4	68	46.47	PSVECMag	main/dolphin/sdk_candidate_800A3A78	src/dolphin/sdk_candidate_800A3A78.c	0.00146
36.0	40	10.0	fn_800EFD14	main/game/gs_texture_candidate_800EF5FC	src/game/gs_texture_candidate_800EF5FC.c	0.00144
36.0	36	0.0	fn_80167E10	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00144
36.0	36	0.0	fn_800C1218	main/trk/TRKInterrupt		0.00144
36.0	36	0.0	fn_800C11F4	main/trk/TRKInterrupt		0.00144
35.8	252	85.81	heroMoveTermEvent	main/game/hero_move	src/game/hero_move.c	0.00143
35.4	1104	96.79	fn_8002A618	main/game/menuShop	src/game/menuShop.c	0.00142
35.2	176	80.0	fn_8006B2A4	main/game/menu/menu_middle_range_8006B2A4	src/game/menu/menu_middle_range_8006B2A4.c	0.00141
35.2	44	20.0	PSMTXIdentity	main/dolphin/sdk_range_800A2D38	src/dolphin/sdk_range_800A2D38.c	0.00141
35.1	136	74.18	usr_puts_serial	main/dolphin/sdk_range_800BF33C	src/dolphin/sdk_range_800BF33C.c	0.00141
35.0	240	85.42	fightOutPokemonCreateFightActionAttackWaza	main/game/fight_out_pokemon	src/game/fight_out_pokemon.c	0.0014
34.8	100	65.2	fn_800F7108	main/game/gs_thread_candidate_800F0424	src/game/gs_thread_candidate_800F0424.c	0.00139
34.6	444	92.21	fightTrainerSelectFightAction	main/game/fight_trainer_range_801F9130	src/game/fight_trainer_range_801F9130.c	0.00139
34.6	108	67.96	fn_8017F794	main/game/gs_range_8017F2C4	src/game/gs_range_8017F2C4.c	0.00139
34.6	108	67.96	fn_8017F728	main/game/gs_range_8017F2C4	src/game/gs_range_8017F2C4.c	0.00139
34.3	276	87.58	fn_80022720	main/game/gs_title_candidate_8002217C	src/game/gs_title_candidate_8002217C.c	0.00137
33.8	388	91.29	fn_8018BF24	main/game/people/people	src/game/people/people.c	0.00135
33.7	252	86.63	GSlightSetupLights	main/game/gs_light_candidate_800DCC84	src/game/gs_light_candidate_800DCC84.c	0.00135
33.5	228	85.32	fn_8006B5D0	main/game/menu/menu_middle_range_8006B5D0	src/game/menu/menu_middle_range_8006B5D0.c	0.00134
33.4	324	89.69	fn_8002AEF8	main/game/menuShop	src/game/menuShop.c	0.00134
33.4	40	16.5	__shr2i	main/dolphin/sdk_range_800C470C	src/dolphin/sdk_range_800C470C.c	0.00134
33.3	104	68.0	pcboxGetItem	main/game/pcbox_candidate_8013433C	src/game/pcbox_candidate_8013433C.c	0.00133
33.2	752	95.59	HSD_FObjLoadDesc	main/hsd/hsd_dobj	src/hsd/hsd_dobj.c	0.00133
33.2	168	80.24	__close_all	main/dolphin/sdk_range_800C5458	src/dolphin/sdk_range_800C5458.c	0.00133
32.8	132	75.15	fn_800BC66C	main/dolphin/sdk_range_800BC618	src/dolphin/sdk_range_800BC618.c	0.00131
32.7	248	86.81	pcboxAddItem	main/game/pcbox_candidate_8013433C	src/game/pcbox_candidate_8013433C.c	0.00131
32.6	244	86.62	__OSResetSWInterruptHandler	main/dolphin/os/OSReset	src/dolphin/os/OSReset.c	0.00131
32.6	196	83.37	__flush_buffer	main/dolphin/sdk_range_800C5458	src/dolphin/sdk_range_800C5458.c	0.00131
32.6	188	82.64	fn_80019938	main/game/menuPokemon	src/game/menuPokemon.c	0.00131
32.2	108	70.22	__GBASync	main/game/gba/GBAXfer	src/game/gba/GBAXfer.c	0.00129
32.0	184	82.61	fn_80029EF4	main/game/menuShop	src/game/menuShop.c	0.00128
32.0	88	63.64	debugMenuColorBarDisp	main/game/dbgMenu	src/game/dbgMenu.c	0.00128
32.0	32	0.0	fn_801BF4C4	main/hsd/hsd_util	src/hsd/hsd_util.c	0.00128
32.0	32	0.0	fn_80167E34	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00128
32.0	32	0.0	fn_800A1208	main/dolphin/sdk_range_800A0D00	src/dolphin/sdk_range_800A0D00.c	0.00128
31.6	380	91.68	GSgappCreate	main/game/gs_gapp	src/game/gs_gapp.c	0.00127
31.6	212	85.09	heroMoveAddStepCallback	main/game/hero_move	src/game/hero_move.c	0.00127
31.4	96	67.25	GSresGetResource	main/game/gs_res	src/game/gs_res.c	0.00126
31.2	628	95.03	fn_8020DAD0	main/game/fight_candidate_8020DA14	src/game/fight_candidate_8020DA14.c	0.00125
31.2	36	13.33	fn_800C4C74	main/dolphin/sdk_range_800C470C	src/dolphin/sdk_range_800C470C.c	0.00125
31.0	300	89.65	_fightFloorGetValidFightOutPokemonCountSub__FPvUsPv	main/game/fight_floor_candidate_801F26A8	src/game/fight_floor_candidate_801F26A8.c	0.00124
31.0	232	86.64	TRKReadBuffer1_ui64	main/trk/TRKNub_candidate_800BE844	src/trk/TRKNub_candidate_800BE844.c	0.00124
30.6	1512	97.98	fn_80224158	main/game/fight_range_80224158	src/game/fight_range_80224158.c	0.00123
30.6	252	87.86	TRKAppendBuffer_ui32	main/trk/TRKNub_candidate_800BE844	src/trk/TRKNub_candidate_800BE844.c	0.00123
30.3	232	86.93	fn_8006ACCC	main/game/menu/menu_middle_range_8006ACCC	src/game/menu/menu_middle_range_8006ACCC.c	0.00121
30.2	144	79.03	fn_800BD7A0	main/dolphin/sdk_candidate_800BD7A0	src/dolphin/sdk_candidate_800BD7A0.c	0.00121
30.0	388	92.27	fn_800F67C8	main/game/gs_thread_candidate_800F0424	src/game/gs_thread_candidate_800F0424.c	0.0012
29.8	276	89.2	fn_801653CC	main/game/gs_range_801653CC_prefix	src/game/gs_range_801653CC_prefix.c	0.00119
29.3	312	90.62	HSD_MObjCompileTev	main/hsd/hsd_mobj_candidate_801A6FF0	src/hsd/hsd_mobj_candidate_801A6FF0.c	0.00117
29.2	344	91.5	fn_8021CA00	main/game/fight_range_8021CA00	src/game/fight_range_8021CA00.c	0.00117
29.0	164	82.29	menuFightDrawSecretSelect	main/game/menuFight	src/game/menuFight.c	0.00116
29.0	36	19.44	__shl2i	main/dolphin/sdk_range_800C470C	src/dolphin/sdk_range_800C470C.c	0.00116
28.8	120	76.0	fn_80211A00	main/game/fight_range_80211A00	src/game/fight_range_80211A00.c	0.00115
28.8	52	44.62	PSMTXCopy	main/dolphin/sdk_range_800A2D38	src/dolphin/sdk_range_800A2D38.c	0.00115
28.6	296	90.32	fn_8017C5B8	main/game/fsys/fsys_file_candidate_8017C5B8	src/game/fsys/fsys_file_candidate_8017C5B8.c	0.00115
28.4	192	85.21	fn_80057948	main/game/menu/menuCB_suffix_80056B74	src/game/menu/menuCB_suffix_80056B74.c	0.00114
28.2	468	93.98	fightFloorLoopValidFightOutPokemon	main/game/fight_floor_candidate_801F37B0	src/game/fight_floor_candidate_801F37B0.c	0.00113
28.2	248	88.63	GSgfxEndBackFBCapture	main/game/gs_gfx_backfb	src/game/gs_gfx_backfb.c	0.00113
28.2	68	58.53	PSVECNormalize	main/dolphin/sdk_candidate_800A3A78	src/dolphin/sdk_candidate_800A3A78.c	0.00113
28.1	1840	98.47	fn_802232F4	main/game/fight_range_802230BC	src/game/fight_range_802230BC.c	0.00113
28.0	684	95.91	fn_80017A0C	main/game/gs_pokemon_summary_candidate_8001793C	src/game/gs_pokemon_summary_candidate_8001793C.c	0.00112
28.0	624	95.51	fn_8003258C	main/game/gs_npc_event_candidate_8003037C	src/game/gs_npc_event_candidate_8003037C.c	0.00112
27.9	44	36.64	fn_801D1338	main/game/mail_candidate_801D1338	src/game/mail_candidate_801D1338.c	0.00112
27.8	236	88.2	pcboxDelItem	main/game/pcbox_candidate_8013433C	src/game/pcbox_candidate_8013433C.c	0.00111
27.8	160	82.6	fn_801E1D7C	main/dolphin/thp/THP_range_801E1B54	src/dolphin/thp/THP_range_801E1B54.c	0.00111
27.5	148	81.43	GSgappUpdate	main/game/gs_gapp	src/game/gs_gapp.c	0.0011
27.3	356	92.33	HSD_LObjGetLightVector	main/hsd/hsd_lobj	src/hsd/hsd_lobj.c	0.00109
27.0	148	81.78	_dbgMenuGetMenuNum__FP14tagWINDOW_WORKPl	main/game/dbgMenu_candidate_801337E4	src/game/dbgMenu_candidate_801337E4.c	0.00108
27.0	52	48.08	GXSetZMode	main/dolphin/sdk_candidate_800BC8F8	src/dolphin/sdk_candidate_800BC8F8.c	0.00108
26.8	312	91.41	fn_80024BA4	main/game/gs_title_candidate_800246FC	src/game/gs_title_candidate_800246FC.c	0.00107
26.8	224	88.04	fn_80056B74	main/game/menu/menuCB_suffix_80056B74	src/game/menu/menuCB_suffix_80056B74.c	0.00107
26.6	248	89.26	TRKNubMainLoop	main/dolphin/sdk_candidate_800BE348	src/dolphin/sdk_candidate_800BE348.c	0.00107
26.4	428	93.83	fn_801887D8	main/game/people/people	src/game/people/people.c	0.00106
26.4	388	93.2	fn_8011B2C0	main/game/field_candidate_8011B2C0	src/game/field_candidate_8011B2C0.c	0.00106
26.4	220	88.0	_psListDelete	main/game/ps_candidate_80168C64	src/game/ps_candidate_80168C64.c	0.00106
26.2	1468	98.22	fn_80213E94	main/game/fight_range_80213A78	src/game/fight_range_80213A78.c	0.00105
26.0	1064	97.56	pokemonCreateSequence	main/game/pokemon_range_80121C18	src/game/pokemon_range_80121C18.c	0.00104
26.0	852	96.94	JObjForeachAnim	main/hsd/hsd_aobj_candidate_801C028C	src/hsd/hsd_aobj_candidate_801C028C.c	0.00104
26.0	200	87.0	scriptGetDarkPointZeroPokemonNum	main/game/field_range_801CAF0C	src/game/field_range_801CAF0C.c	0.00104
25.9	156	83.41	threadSaveFPRRegisters	main/game/gs_thread	src/game/gs_thread.c	0.00104
25.6	244	89.49	SIUnregisterPollingHandler	main/dolphin/si/SI_range_800CF764	src/dolphin/si/SI_range_800CF764.c	0.00103
25.6	116	77.93	fn_800BC36C	main/dolphin/sdk_candidate_800BB81C	src/dolphin/sdk_candidate_800BB81C.c	0.00103
25.5	172	85.19	scriptStoreTemochiPokemon	main/game/field_candidate_801CAA08	src/game/field_candidate_801CAA08.c	0.00102
25.4	392	93.52	fn_8002B40C	main/game/menuShop	src/game/menuShop.c	0.00102
25.4	328	92.26	fightOutPokemonCheckValid	main/game/fight_out_pokemon	src/game/fight_out_pokemon.c	0.00102
25.2	416	93.94	fightFloorSetFightResultId	main/game/fight_floor_candidate_801F37B0	src/game/fight_floor_candidate_801F37B0.c	0.00101
25.2	376	93.3	fightFloorSetTimeOutAllFightResult	main/game/fight_floor_candidate_801F1588	src/game/fight_floor_candidate_801F1588.c	0.00101
25.0	640	96.1	OSExceptionInit	main/dolphin/sdk_range_80098108	src/dolphin/sdk_range_80098108.c	0.001
24.9	196	87.31	fn_80068F84	main/game/menu/menuCB_range_80068794	src/game/menu/menuCB_range_80068794.c	0.001
24.9	60	58.53	fn_8013308C	main/game/dbgMenu	src/game/dbgMenu.c	0.001
24.9	60	58.53	fn_80133050	main/game/dbgMenu	src/game/dbgMenu.c	0.001
24.8	208	88.08	fightWazaIsMix	main/game/fight_out_pokemon_suffix_80207C6C	src/game/fight_out_pokemon_suffix_80207C6C.c	0.00099
24.6	776	96.83	fn_80022834	main/game/gs_title_candidate_8002217C	src/game/gs_title_candidate_8002217C.c	0.00099
24.6	484	94.92	fightActionFlowFightOutPokemonOutWaza	main/game/fight_action_candidate_8020B058	src/game/fight_action_candidate_8020B058.c	0.00099
24.6	104	76.31	fn_80019070	main/game/menuPokemon	src/game/menuPokemon.c	0.00099
24.4	372	93.44	LObjRelease_801A40F8	main/hsd/hsd_lobj	src/hsd/hsd_lobj.c	0.00098
24.2	116	79.14	GSresInit	main/game/gs_res	src/game/gs_res.c	0.00097
24.0	232	89.66	fn_8005D2E8	main/game/menu/menuColosseumBattle_tail_candidate_8005D2E8	src/game/menu/menuColosseumBattle_tail_candidate_8005D2E8.c	0.00096
24.0	232	89.66	fn_8005D184	main/game/menu/menuColosseumBattle_tail	src/game/menu/menuColosseumBattle_tail.c	0.00096
24.0	220	89.09	fn_8005D5CC	main/game/menu/menuColosseumBattle_tail_candidate_8005D5CC	src/game/menu/menuColosseumBattle_tail_candidate_8005D5CC.c	0.00096
24.0	52	53.77	__GBASyncCallback	main/game/gba/GBAXfer	src/game/gba/GBAXfer.c	0.00096
24.0	44	45.45	dbgMenuGSmemDispMap	main/game/dbgMenu	src/game/dbgMenu.c	0.00096
24.0	24	0.0	fn_80167DC0	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.00096
24.0	24	0.0	fn_800A4C94	main/dolphin/dvd/DVDLow		0.00096
23.6	2300	98.97	fn_802284B0	main/game/fight_range_802274F0	src/game/fight_range_802274F0.c	0.00095
23.5	568	95.87	doWazaSequence	main/game/evolution	src/game/evolution.c	0.00094
23.2	332	93.01	fightTrainerHokakuThrowEffect	main/game/fight_trainer_range_801FBAD4	src/game/fight_trainer_range_801FBAD4.c	0.00093
23.0	3928	99.41	macHandleActive	main/musyx/runtime/synthmacros_candidate_801557EC	src/musyx/runtime/synthmacros_candidate_801557EC.c	0.00092
23.0	420	94.52	fn_800D27FC	main/game/gs_render_util_candidate_800D27FC	src/game/gs_render_util_candidate_800D27FC.c	0.00092
23.0	400	94.25	fn_801812E8	main/game/people/people	src/game/people/people.c	0.00092
22.9	196	88.33	menuCBPokemonEntryTexWorkInit	main/game/menu/menuCB_range_800697F4	src/game/menu/menuCB_range_800697F4.c	0.00092
22.7	340	93.33	HSD_MObjSetup	main/hsd/hsd_mobj_candidate_801A6E24	src/hsd/hsd_mobj_candidate_801A6E24.c	0.00091
22.5	3352	99.33	fightFloorGetStatus	main/game/fight_floor_candidate_801F54A4	src/game/fight_floor_candidate_801F54A4.c	0.0009
22.4	492	95.45	fn_800298DC	main/game/menuShop	src/game/menuShop.c	0.0009
22.4	300	92.52	winSeqSetMenu	main/game/win_sequence_candidate_80107170	src/game/win_sequence_candidate_80107170.c	0.0009
22.4	256	91.25	fn_8007D79C	main/game/menu/menu_carde_matrix	src/game/menu/menu_carde_matrix.c	0.0009
22.2	92	75.87	GSmsgSetColor	main/game/gs_msg	src/game/gs_msg.c	0.00089
21.9	2904	99.25	__CARDUnlock	main/dolphin/sdk_candidate_800B0694	src/dolphin/sdk_candidate_800B0694.c	0.00088
21.8	384	94.32	fightTrainerCheckCanIrekaeFightPokemon	main/game/fight_trainer_range_801F87CC	src/game/fight_trainer_range_801F87CC.c	0.00087
21.6	116	81.38	fn_800BC2F8	main/dolphin/sdk_candidate_800BB81C	src/dolphin/sdk_candidate_800BB81C.c	0.00087
